"ID";"PE_certificate__annual";"PE_certificate__clicked";"PE_certificate__select";"PE_certificate__selected";"PE_co2_final__certificate";"PE_co2_final__diet";"PE_co2_final__house";"PE_co2_final__mobility";"PE_co2_initial__diet";"PE_co2_initial__house";"PE_co2_initial__mobility";"PE_co2_reference__bike";"PE_co2_reference__car";"PE_co2_reference__diet";"PE_co2_reference__ebike";"PE_co2_reference__house";"PE_co2_reference__long_flights";"PE_co2_reference__medium_flights";"PE_co2_reference__pt";"PE_co2_reference__short_flights";"PE_compensate_car__select";"PE_compensate_car__visible";"PE_compensate_car_by_bike__select";"PE_compensate_car_by_bike__visible";"PE_compensate_car_by_ebike__investment";"PE_compensate_car_by_ebike__select";"PE_compensate_car_by_ebike__visible";"PE_compensate_car_by_pt_long__annual";"PE_compensate_car_by_pt_long__select";"PE_compensate_car_by_pt_long__visible";"PE_compensate_car_by_pt_short__annual";"PE_compensate_car_by_pt_short__select";"PE_compensate_car_by_pt_short__visible";"PE_compensate_reduce_car__reduction";"PE_diet__clicked";"PE_diet__reduction";"PE_diet__select";"PE_diet__selected";"PE_final";"PE_heat_pump__annual";"PE_heat_pump__clicked";"PE_heat_pump__investment";"PE_heat_pump__reduction";"PE_heat_pump__selected";"PE_heat_pump__visible";"PE_initial";"PE_insulate_facade__annual";"PE_insulate_facade__clicked";"PE_insulate_facade__investment";"PE_insulate_facade__reduction";"PE_insulate_facade__selected";"PE_insulate_facade__visible";"PE_insulate_roof__annual";"PE_insulate_roof__clicked";"PE_insulate_roof__investment";"PE_insulate_roof__reduction";"PE_insulate_roof__selected";"PE_insulate_roof__visible";"PE_pt_pass__annual";"PE_pt_pass__clicked";"PE_pt_pass__select";"PE_pt_pass__selected";"PE_reduce_car__annual";"PE_reduce_car__clicked";"PE_reduce_car__reduction";"PE_reduce_car__select";"PE_reduce_car__selected";"PE_reduce_car__visible";"PE_reduce_long_flights__annual";"PE_reduce_long_flights__clicked";"PE_reduce_long_flights__reduction";"PE_reduce_long_flights__select";"PE_reduce_long_flights__selected";"PE_reduce_long_flights__visible";"PE_reduce_medium_flights__annual";"PE_reduce_medium_flights__clicked";"PE_reduce_medium_flights__reduction";"PE_reduce_medium_flights__select";"PE_reduce_medium_flights__selected";"PE_reduce_medium_flights__visible";"PE_reduce_short_flights__annual";"PE_reduce_short_flights__clicked";"PE_reduce_short_flights__reduction";"PE_reduce_short_flights__select";"PE_reduce_short_flights__selected";"PE_reduce_short_flights__visible";"PE_reduce_temperature__annual";"PE_reduce_temperature__clicked";"PE_reduce_temperature__reduction";"PE_reduce_temperature__select";"PE_reduce_temperature__selected";"PE_reference__car_value";"PE_reference__certificate";"PE_reference__diet";"PE_reference__has_bike";"PE_reference__has_ebike";"PE_reference__heating_type";"PE_reference__hh_members";"PE_reference__house_size";"PE_reference__house_standard";"PE_reference__house_type";"PE_reference__km_bike";"PE_reference__km_car";"PE_reference__km_ebike";"PE_reference__km_pt";"PE_reference__long_flights";"PE_reference__medium_flights";"PE_reference__pt_pass";"PE_reference__replace_car";"PE_reference__short_flights";"PE_replace_car__annual";"PE_replace_car__clicked";"PE_replace_car__investment";"PE_replace_car__reduction";"PE_replace_car__select";"PE_replace_car__selected";"PE_replace_car__visible";"PE_replace_windows__annual";"PE_replace_windows__clicked";"PE_replace_windows__investment";"PE_replace_windows__reduction";"PE_replace_windows__selected";"PE_replace_windows__visible";"PE_sell_car__annual";"PE_sell_car__clicked";"PE_sell_car__investment";"PE_sell_car__reduction";"PE_sell_car__selected";"PE_sell_car__visible";"PE_solar_panels__annual";"PE_solar_panels__clicked";"PE_solar_panels__investment";"PE_solar_panels__reduction";"PE_solar_panels__selected";"PE_solar_panels__visible";"PE_sum__annual";"PE_sum__investment";"PE_target";"PE_target__not_compensated";"PE_target__reached";"PE_target__remaining_costs";"PE_ventilation__annual";"PE_ventilation__clicked";"PE_ventilation__investment";"PE_ventilation__reduction";"PE_ventilation__selected";"PE_ventilation__visible"
1907;0;FALSE;0;FALSE;0;1495;10136.2;1644.8;1495;29812.5;2474.8;0;2350;1495;0;29812.5;0;0;124.8;0;0.1;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0.1;TRUE;80;TRUE;0;"flexitarian";FALSE;13276;-646;TRUE;35000;-19676.2;TRUE;TRUE;33782.3;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;"season";FALSE;-176.3;TRUE;-360;0.2;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;26000;110;"flexitarian";FALSE;FALSE;"oil";2;150;"renovated";"detached";0;10000;0;30;0;0;"season";"petrol-small";0;2968.9;TRUE;23000;-550;"phev-medium";TRUE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;2146.6;58000;23647.6;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
1909;249.6;TRUE;2000;TRUE;2000;1495;4055;833.3;1837;4608;4321.3;1.3;4320;1837;0;4608;0;0;0;0;0.1;TRUE;0;TRUE;0;0;TRUE;419.3;0.1;TRUE;0;0;TRUE;128;TRUE;-342;"flexitarian";TRUE;4383.4;0;FALSE;0;0;FALSE;FALSE;10766.3;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;NA;FALSE;-147.2;TRUE;-176;0.2;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;0;0;FALSE;70000;120;"omnivore";TRUE;FALSE;"heat-pump";3;270;"new";"detached";15;16000;0;0;0;0;NA;"phev-large";0;-4358.6;TRUE;-27000;-3440;"bev-large";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;-90.7;TRUE;21000;-553;TRUE;TRUE;-3927.7;-6000;7536.4;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
1913;0;FALSE;0;FALSE;0;1124;5400;834.7;1124;6000;834.7;2.7;0;1124;0;6000;0;0;832;0;0;FALSE;0;FALSE;0;0;FALSE;0;0;FALSE;0;0;FALSE;0;FALSE;0;"vegan";FALSE;7358.7;0;FALSE;0;0;FALSE;FALSE;7958.7;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"season";FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-24.3;TRUE;-600;2;TRUE;0;170;"vegan";TRUE;FALSE;"gas";2;60;"new";"flat";30;0;0;200;0;0;"season";NA;0;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-24.3;0;5571.1;1758.7;FALSE;308;0;FALSE;0;0;FALSE;FALSE
1914;730;TRUE;6000;TRUE;6000;1495;19950;603.1;1495;21000;1563.1;1.8;1225;1495;3.5;21000;0;0;332.8;0;0;TRUE;0;TRUE;0;0;TRUE;67.3;0.1;TRUE;0;0;TRUE;40;FALSE;0;"flexitarian";FALSE;16048.1;0;FALSE;0;0;FALSE;FALSE;24058.1;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"half-fare";FALSE;-21.9;TRUE;-25;0.1;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-42.5;TRUE;-1050;1;TRUE;16000;100;"flexitarian";TRUE;TRUE;"gas";2;140;"renovated";"flat";20;5000;20;80;0;0;"half-fare";"diesel-medium";0;2043.2;TRUE;17000;-975;"bev-medium";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;2776;17000;16840.7;0;TRUE;0;0;FALSE;0;0;FALSE;FALSE
1917;0;FALSE;0;FALSE;0;1495;2150.4;3004.4;1495;2389.3;3004.4;4.4;1000;1495;0;2389.3;0;2000;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"flexitarian";FALSE;6649.8;0;FALSE;0;0;FALSE;FALSE;6888.8;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;NA;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;1;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-39.2;TRUE;-238.9;2;TRUE;26000;90;"flexitarian";TRUE;FALSE;"heat-pump";4;140;"new";"semi-detached";50;20000;0;0;0;1;NA;"bev-small";0;0;FALSE;0;0;"bev-small";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-39.2;0;4822.1;1849.8;FALSE;172;0;FALSE;0;0;FALSE;FALSE
1919;615.9;TRUE;9000;TRUE;9000;1837;2252.8;18495;1837;2560;29205;0;2205;1837;0;2560;21000;6000;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;13584.8;0;FALSE;0;0;FALSE;FALSE;33602;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;NA;FALSE;0;FALSE;0;0;FALSE;TRUE;-1200;TRUE;-7000;1;TRUE;TRUE;-400;TRUE;-2000;1;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;1;FALSE;22000;50;"omnivore";FALSE;FALSE;"heat-pump";2;150;"new";"detached";0;9000;0;0;3;3;NA;"diesel-medium";0;2410.2;TRUE;21000;-1710;"bev-large";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;1375.6;39000;23521.4;0;TRUE;0;-50.4;TRUE;18000;-307.2;TRUE;TRUE
1921;0;FALSE;0;FALSE;0;1380;1894.4;673.6;1380;5120;735;0;735;1380;0;5120;0;0;0;0;0;TRUE;0;TRUE;3000;0.3;TRUE;0;0;TRUE;0;0;TRUE;159.1;TRUE;0;"vegetarian";FALSE;3948;0;FALSE;0;0;FALSE;FALSE;7235;-252;TRUE;68750;-1536;TRUE;TRUE;-176.4;TRUE;70000;-1075.2;TRUE;TRUE;0;FALSE;NA;FALSE;-97.8;TRUE;-220.5;0.3;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;4000;20;"vegetarian";FALSE;FALSE;"heat-pump";4;100;"old";"detached";0;3000;0;0;0;0;NA;"petrol-medium";0;0;FALSE;0;0;"petrol-medium";FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;-100.8;TRUE;21000;-614.4;TRUE;TRUE;-627;162750;5064.5;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
1922;0;FALSE;0;FALSE;0;1837;3990;11289.1;1837;21000;14526.3;1.3;3525;1837;0;21000;7000;4000;0;0;0;TRUE;0.3;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;397.8;TRUE;0;"omnivore";FALSE;17116.1;-560.6;TRUE;35000;-13860;TRUE;TRUE;37363.3;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;NA;FALSE;-396.6;TRUE;-810;0.3;TRUE;TRUE;0;FALSE;0;0;FALSE;TRUE;-400;TRUE;-2000;1;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;-127.4;TRUE;-3150;3;TRUE;2000;140;"omnivore";TRUE;FALSE;"gas";2;210;"new";"detached";15;15000;0;0;1;2;NA;"petrol-small";0;6128.4;TRUE;47000;-825;"phev-medium";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;4643.8;82000;26154.3;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
1923;0;TRUE;0;TRUE;0;1124;7568.4;16712;1495;8904;32592;0;3760;1495;0;8904;28000;0;832;0;0.5;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;TRUE;-371;"vegan";TRUE;25404.4;0;FALSE;0;0;FALSE;FALSE;42991;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"season";FALSE;-795.6;TRUE;-1880;0.5;TRUE;TRUE;-2400;TRUE;-14000;2;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-105.8;TRUE;-1335.6;3;TRUE;0;40;"flexitarian";FALSE;FALSE;NA;2;84;"new";"flat";0;16000;0;200;4;0;"season";"petrol-small";0;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-3301.4;0;30093.7;0;TRUE;0;0;FALSE;0;0;FALSE;FALSE
1924;0;FALSE;0;FALSE;0;1837;1958.4;1117.7;1837;2304;5417.7;4.4;5400;1837;13.3;2304;0;0;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;TRUE;0;"omnivore";FALSE;4913.1;0;FALSE;0;0;FALSE;FALSE;9558.7;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"half-fare";FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-56.7;TRUE;-345.6;3;TRUE;70000;20;"omnivore";TRUE;TRUE;"heat-pump";2;135;"new";"flat";50;20000;75;0;0;0;"half-fare";"petrol-large";0;-5115.6;TRUE;-27000;-4300;"bev-large";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-5172.3;-27000;6691.1;0;TRUE;0;0;FALSE;0;0;FALSE;FALSE
1925;0;FALSE;0;FALSE;0;1837;9180;3325.1;1837;27000;10765.1;1.8;3135;1837;3.5;27000;7000;0;124.8;500;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;14342.1;-720.7;TRUE;35000;-17820;TRUE;TRUE;39602.1;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;"half-fare";FALSE;0;FALSE;0;0;FALSE;TRUE;-1200;TRUE;-7000;1;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;TRUE;0;0;FALSE;12000;110;"omnivore";TRUE;TRUE;"gas";2;180;"renovated";"detached";20;11000;20;30;1;0;"half-fare";"diesel-large";1;1047.2;TRUE;8000;-440;"petrol-medium";TRUE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;-873.5;43000;27721.5;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
1927;0;FALSE;0;FALSE;0;1837;1767.3;1652.7;1837;1860.3;7352.7;2.7;7350;1837;0;1860.3;0;0;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;5256.9;0;FALSE;0;0;FALSE;FALSE;11049.9;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;NA;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-15.3;TRUE;-93;1;TRUE;26000;200;"omnivore";TRUE;FALSE;"heat-pump";2;109;"new";"flat";30;30000;0;0;0;0;NA;"petrol-medium";0;398.8;TRUE;17000;-5700;"bev-large";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;383.5;17000;7734.9;0;TRUE;0;0;FALSE;0;0;FALSE;FALSE
1928;0;FALSE;0;FALSE;0;1495;6892.6;3945.6;1495;23850;4209.6;0;1960;1495;0;23850;0;2000;249.6;0;0;TRUE;0;TRUE;0;0;TRUE;106.1;0.1;TRUE;106.1;0.1;TRUE;128;FALSE;0;"flexitarian";FALSE;12333.2;-439.3;TRUE;35000;-13379.9;TRUE;TRUE;29554.6;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;"half-fare";FALSE;-173.8;TRUE;-392;0.2;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;0;130;"flexitarian";FALSE;FALSE;"oil";2;120;"renovated";"detached";0;8000;0;60;0;1;"half-fare";"petrol-medium";0;0;FALSE;0;0;NA;FALSE;FALSE;-117.4;TRUE;16800;-3577.5;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;-518.3;51800;20688.2;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
1930;0;FALSE;0;FALSE;0;1495;811;768;1837;4096;2280;3.5;1960;1837;4.4;4096;0;0;312;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;209.6;0.2;TRUE;128;TRUE;-342;"flexitarian";TRUE;3074;0;FALSE;0;0;FALSE;FALSE;8213;-201.6;TRUE;68750;-1228.8;TRUE;TRUE;-141.1;TRUE;70000;-860.2;TRUE;TRUE;0;FALSE;"half-fare";FALSE;-70.2;TRUE;-80;0.2;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-14.8;TRUE;-90.1;2;TRUE;24000;30;"omnivore";TRUE;TRUE;"heat-pump";3;160;"renovated";"detached";40;8000;25;75;0;0;"half-fare";"diesel-medium";0;830.2;TRUE;9000;-1560;"bev-medium";TRUE;TRUE;-100.8;TRUE;16800;-614.4;TRUE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;430.7;182550;5749.1;0;TRUE;0;-80.6;TRUE;18000;-491.5;TRUE;TRUE
1934;0;FALSE;0;FALSE;0;1837;14950.4;205.3;1837;20480;985.3;1.8;980;1837;3.5;20480;0;0;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;TRUE;0;"omnivore";FALSE;16992.7;0;FALSE;0;0;FALSE;FALSE;23302.3;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;NA;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;10000;150;"omnivore";TRUE;TRUE;"heat-pump";4;400;"old";"detached";20;4000;20;0;0;0;NA;"petrol-medium";0;2823;TRUE;23000;-780;"bev-medium";TRUE;TRUE;-504;TRUE;16800;-3072;TRUE;TRUE;0;FALSE;0;0;FALSE;TRUE;-403.2;TRUE;21000;-2457.6;TRUE;TRUE;1915.8;60800;16311.6;692.7;FALSE;150;0;FALSE;0;0;FALSE;TRUE
1935;0;FALSE;0;FALSE;0;1837;26632.5;1227.7;1837;39750;1227.7;2.7;1225;1837;0;39750;0;0;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;TRUE;0;"omnivore";FALSE;29697.2;0;FALSE;0;0;FALSE;TRUE;42814.7;0;FALSE;0;0;FALSE;TRUE;-274;TRUE;70000;-8347.5;TRUE;TRUE;0;TRUE;"half-fare";TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;10000;160;"omnivore";TRUE;FALSE;"oil";2;100;"old";"detached";30;5000;0;0;0;0;"half-fare";"petrol-medium";0;0;FALSE;0;0;"petrol-medium";FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;-156.6;TRUE;21000;-4770;TRUE;TRUE;-430.6;91000;29970.3;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
1937;0;FALSE;0;FALSE;0;1495;18000;4520;1837;20000;9440;0;1440;1837;0;20000;0;8000;0;0;0;TRUE;0;TRUE;0;0;TRUE;416.7;0.4;TRUE;0;0;TRUE;256;TRUE;-342;"flexitarian";TRUE;24015;0;FALSE;0;0;FALSE;FALSE;31277;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;"half-fare";TRUE;-147.2;TRUE;-176;0.4;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;-800;TRUE;-4000;2;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;-80.9;TRUE;-2000;2;TRUE;14000;170;"omnivore";FALSE;FALSE;"gas";2;200;"new";"flat";0;8000;0;0;0;4;"half-fare";"phev-medium";0;3548.8;TRUE;29000;-1000;"bev-large";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;2937.4;29000;21893.9;2115;FALSE;376;0;FALSE;0;0;FALSE;FALSE
1938;90;TRUE;1000;TRUE;1000;1380;3003.7;1378.3;1837;3413.3;1645.4;0.4;1645;1837;0;3413.3;0;0;0;0;0.1;TRUE;0.1;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;61.9;TRUE;-457;"vegetarian";TRUE;4762.1;0;FALSE;0;0;FALSE;FALSE;6895.8;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;NA;FALSE;-139.2;TRUE;-329;0.2;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;0;90;"omnivore";TRUE;FALSE;"heat-pump";4;200;"new";"detached";5;7000;0;0;0;0;NA;"petrol-small";0;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-67.2;TRUE;21000;-409.6;TRUE;TRUE;-116.4;21000;4827;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
1941;0;FALSE;0;FALSE;0;1495;7200;5921.6;1495;8000;7391.6;0;7350;1495;0;8000;0;0;41.6;0;0.2;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;TRUE;0;"flexitarian";FALSE;14616.6;0;FALSE;0;0;FALSE;FALSE;16886.6;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;"half-fare";TRUE;-545.2;TRUE;-1470;0.2;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-32.4;TRUE;-800;2;TRUE;6000;80;"flexitarian";FALSE;FALSE;"gas";2;80;"new";"flat";0;30000;0;10;0;0;"half-fare";"diesel-medium";0;0;FALSE;0;0;"diesel-medium";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-577.5;0;11820.6;2816.6;FALSE;242;0;FALSE;0;0;FALSE;FALSE
1944;0;FALSE;0;FALSE;0;1837;14310;1748.8;1837;15900;4114.8;0;3990;1837;0;15900;0;0;124.8;0;0.3;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;183.8;0.1;TRUE;112;FALSE;0;"omnivore";FALSE;17895.8;0;FALSE;0;0;FALSE;FALSE;21851.8;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"half-fare";FALSE;-493.6;TRUE;-1008;0.4;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-52.2;TRUE;-1590;2;TRUE;12000;130;"omnivore";FALSE;FALSE;"oil";1;120;"new";"flat";0;14000;0;30;0;0;"half-fare";"diesel-large";0;4639.6;TRUE;37000;-1470;"phev-medium";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;4277.6;37000;15296.3;2595.8;FALSE;359;0;FALSE;0;0;FALSE;FALSE
1945;0;FALSE;0;FALSE;0;1837;12879;5693.3;1837;14310;6116.3;1.3;2115;1837;0;14310;0;4000;0;0;0.2;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;20409.3;0;FALSE;0;0;FALSE;FALSE;22263.3;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;NA;FALSE;-179;TRUE;-423;0.2;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-113.4;TRUE;-1431;2;TRUE;18000;120;"omnivore";TRUE;FALSE;NA;3;90;"renovated";"flat";15;9000;0;0;0;2;NA;"petrol-small";0;0;FALSE;0;0;"petrol-small";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-292.4;0;15584.3;4809.3;FALSE;670;0;FALSE;0;0;FALSE;FALSE
1946;0;FALSE;0;FALSE;0;1495;3328;2355.9;1495;3328;2637.8;4.4;2205;1495;12.4;3328;0;0;416;0;0;TRUE;0;TRUE;0;0.1;TRUE;119.1;0.1;TRUE;0;0;TRUE;231.1;TRUE;0;"flexitarian";FALSE;7178.9;0;FALSE;0;0;FALSE;FALSE;7460.8;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;"half-fare";FALSE;-179;TRUE;-423;0.2;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;6000;20;"flexitarian";TRUE;TRUE;"heat-pump";2;130;"renovated";"detached";50;9000;70;100;0;0;"half-fare";"diesel-medium";0;1618.3;TRUE;11500;-90;"petrol-small";TRUE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;1558.4;11500;5222.6;1978.9;FALSE;41;0;FALSE;0;0;FALSE;TRUE
